key,label,resource_id,native_va,native_string_found,category,value_hint,pq25_location,current_state,known_good_state,current_value6,target_value6,pending_write_target,raw_value_key,raw_address4,coding_type,tail_bytes,write_tuple_status,confidence,notes
car_setting_pksb_pedestrians_from_rear_stop_distance,Parking Support Brake (PKSB) stop distance for pedestrians from rear,0x7f140e12,0x00A1A023,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_pksb_stationary_objects,Parking Support Brake (PKSB) stationary objects detection,0x7f140e13,0x00B4D319,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_pksb_stationary_objects_stop_distance,Parking Support Brake (PKSB) stop distance for stationary objects,0x7f140e14,0x006C0045,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_pksb_vehicles_from_rear,Parking Support Brake (PKSB) vehicles from rear detection,0x7f140e15,0x00B6730E,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_pksb_vehicles_from_rear_sensitivity,Parking Support Brake (PKSB) rear detection sensitivity,0x7f140e16,0x006C0015,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_pksb_vehicles_from_rear_timing,Parking Support Brake (PKSB) rear detection timing,0x7f140e17,0x0089F5AB,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_pl_via_brake_lights,Use brake lights as parking lights,0x7f140e18,0x00B6C94E,True,lighting_parking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_pl_via_corner_leds,Use corner LEDs as parking lights,0x7f140e19,0x0085CC33,True,lighting_parking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_pl_via_front_fog_lights,Use front fog lights as parking lights,0x7f140e1a,0x0077DC15,True,lighting_fog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_pl_via_front_standing_lights,Use front side marker lights as parking lights,0x7f140e1b,0x0077DC39,True,lighting_parking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_pl_via_front_standing_lights_1,Use front standing lights (1) as parking lights,0x7f140e1c,0x0072031B,True,lighting_parking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_pl_via_front_standing_lights_2,Use front standing lights (2) as parking lights,0x7f140e1d,0x0085CC08,True,lighting_parking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_pl_via_inner_tail_lights,Use inner tail lights as parking lights,0x7f140e1e,0x0077DC62,True,lighting_parking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_pl_via_outer_tail_lights,Use outer tail lights as parking lights,0x7f140e1f,0x0085CC52,True,lighting_parking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_pl_via_tail_lights,Use tail lights as parking lights,0x7f140e20,0x007542EB,True,lighting_parking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_plugin,PHEV,0x7f140e21,0x00A073AA,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_plus_1,+1,0x7f140e22,0x00733FBF,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_plus_1_celsius,+1 °C (33.8 °F),0x7f140e23,0x0074E114,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_plus_2,+2,0x7f140e24,0x0074E263,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_plus_2_celsius,+2 °C (35.6 °F),0x7f140e25,0x00945DC7,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_plus_3_celsius,+3 °C (37.4 °F),0x7f140e26,0x006A6146,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_pop_trunk_remote,Pop trunk via remote,0x7f140e27,0x00A757DC,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_position_light,Position light,0x7f140e28,0x009DF451,True,lighting_parking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_power_folding_mirrors,Power folding mirrors installed,0x7f140e29,0x00A06629,True,windows_mirrors,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_power_left_door_kick_sensor_sensitivity,Door kick sensor sensitivity (rear left),0x7f140e2a,0x00C36BA6,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_power_rear_hatch_emblem_sensor,Power rear hatch emblem sensor,0x7f140e2b,0x0080B66A,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_power_rear_hatch_emblem_sensor_sensitivity,Power rear hatch emblem sensor sensitivity,0x7f140e2c,0x009ED6B6,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_power_rear_hatch_kick_sensor_sensitivity,Trunk kick sensor sensitivity,0x7f140e2d,0x00A1A17C,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_power_rear_windows_child_safety,Power windows child safety button,0x7f140e2e,0x009BFC26,True,windows_mirrors,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_power_right_door_kick_sensor_sensitivity,Door kick sensor sensitivity (rear right),0x7f140e2f,0x00B67403,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_power_saving_time_key_out_of_range,Activate power saving when key is out of range…,0x7f140e30,0x00991B29,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_power_sliding_door_open_via_smart_key_delay,Delay when opening power sliding door via smart key,0x7f140e31,0x008DF305,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_power_sliding_door_open_via_switch_delay,Delay when opening power sliding door via switch,0x7f140e32,0x0080B611,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_power_sliding_doors,Power sliding doors,0x7f140e33,0x00A569CF,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_power_sliding_doors_switch,Power sliding doors switch,0x7f140e34,0x00C50FDE,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_power_steering_default_mode,Power steering default mode,0x7f140e35,0x00992C90,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_power_steering_multiple_choice_characteristics_curve,Servotronic steering assistance mode,0x7f140e36,0x00754106,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_power_steering_weight_preset,Power steering weight preset,0x7f140e37,0x006919FC,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_power_sunroof_after_ignition_off,Allow power sunroof operation after ignition is turned off,0x7f140e38,0x00739FB6,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_power_windows_after_ignition_off,Allow power window operation after ignition is turned off,0x7f140e39,0x00B6CB66,True,windows_mirrors,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_power_windows_after_ignition_off_no_na,Allow power window operation after ignition is turned off (except North American models),0x7f140e3a,0x00C382E8,True,windows_mirrors,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_power_windows_voice_control,Power windows voice control,0x7f140e3b,0x00AD91A8,True,windows_mirrors,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_power_windows_with_open_door,Allow power window operation when door is open,0x7f140e3c,0x008A0BE0,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_preferred_temperature_configuration,Preferred temperature configuration (My Temp),0x7f140e3d,0x0091EB0D,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_premium,Premium,0x7f140e3e,0x00A1B5F8,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_press_clutch_chime,Press clutch chime,0x7f140e3f,0x0091EA50,True,sound_chime,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_press_short,Short press,0x7f140e40,0x00943589,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_press_short_twice,2 short presses,0x7f140e41,0x008DF366,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_prevent_driver_seat_interference_with_instrument_panel,"""Stop driver's seat movement if it hits the instrument panel""",0x7f140e42,0x00B6738C,True,instrument_cluster,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_prevent_driver_seat_interference_with_rear_seat_or_occupant,"""Stop driver's seat movement if it hits the rear seat or occupant""",0x7f140e43,0x00A5A3E4,True,comfort,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_prevent_driver_seat_movement_interference,"""Stop driver's power seat movement if it hits the ceiling""",0x7f140e44,0x009D3AE6,True,comfort,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_prevent_driver_seat_movement_interference_manual,"""Stop driver's power seat manual movement if it hits the ceiling or rear seat""",0x7f140e45,0x00A5A3A7,True,comfort,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_prevent_passenger_seat_interference_with_instrument_panel,"""Stop passenger's seat movement if it hits the instrument panel""",0x7f140e46,0x00A1A0BE,True,instrument_cluster,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_prevent_passenger_seat_interference_with_rear_seat_or_occupant,"""Stop passenger's seat movement if it hits the rear seat or occupant""",0x7f140e47,0x007919B1,True,comfort,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_prevent_passenger_seat_movement_interference,"""Stop passenger's power seat movement if it hits the ceiling""",0x7f140e48,0x008707CC,True,comfort,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_prevent_passenger_seat_movement_interference_manual,"""Stop passenger's power seat manual movement if it hits the ceiling or rear seat""",0x7f140e49,0x007680F2,True,comfort,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_prevent_passenger_seat_movement_interference_range_rear_left,Range to stop seat movement if it hits the rear left seat or occupant,0x7f140e4a,0x008FCFC6,True,comfort,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_prevent_passenger_seat_movement_interference_range_rear_right,Range to stop seat movement if it hits the rear right seat or occupant,0x7f140e4b,0x00A5A42C,True,comfort,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_prompt_audio_mixing,Prompt audio mixing,0x7f140e4c,0x00825741,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_proximity_notification_beep_volume,Vehicle Proximity Notification System beep volume,0x7f140e4d,0x00BF126E,True,sound_chime,numeric setting label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_proximity_notification_increase_sound_volume_on_engine_start,Increase Vehicle Proximity Notification System beep when engine is started,0x7f140e4e,0x009ED405,True,engine_drivetrain,numeric setting label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_proximity_notification_sound_control_gear_in_park,Vehicle Proximity Notification System beeps when vehicle is parked,0x7f140e4f,0x0089F32A,True,sound_chime,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_ptt,Push-to-talk,0x7f140e50,0x00835AA8,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_ptt_button_fxn,Push-to-talk (PTT) button function,0x7f140e51,0x00ADA99D,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_puddle_interior,Puddle and interior,0x7f140e52,0x00B7D589,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_puddle_lamp,Puddle light,0x7f140e53,0x006A3522,True,lighting_general,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_puddle_light_type,Puddle light type,0x7f140e54,0x00937F84,True,lighting_general,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_puddle_lights_brightness,Puddle lights brightness,0x7f140e55,0x00ACBAF6,True,lighting_general,numeric setting label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_puddle_lights_brightness_driver_side,Puddle lights brightness driver side,0x7f140e56,0x0075A9AA,True,lighting_general,numeric setting label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_puddle_lights_brightness_passenger_side,Puddle lights brightness passenger side,0x7f140e57,0x008630EE,True,lighting_general,numeric setting label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_puddle_lights_coming_home_duration,Puddle lights on with coming home lights duration,0x7f140e58,0x00B58D63,True,lighting_coming_leaving_home,numeric setting label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_puddle_lights_coming_home_duration_driver_side,Puddle lights on with coming home lights duration driver side,0x7f140e59,0x00698501,True,lighting_coming_leaving_home,numeric setting label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_puddle_lights_coming_home_duration_passenger_side,Puddle lights on with coming home lights duration passenger side,0x7f140e5a,0x006CBD45,True,lighting_coming_leaving_home,numeric setting label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_puddle_lights_driver_side,Puddle lights driver side,0x7f140e5b,0x006984DB,True,lighting_general,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_puddle_lights_in_reverse,Turn on puddle lights when in reverse (R),0x7f140e5c,0x008CCC20,True,lighting_general,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_puddle_lights_leaving_home_duration,Puddle lights on with leaving home lights duration,0x7f140e5d,0x00740412,True,lighting_coming_leaving_home,numeric setting label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_puddle_lights_leaving_home_duration_driver_side,Puddle lights on with leaving home lights duration driver side,0x7f140e5e,0x00BE3B7C,True,lighting_coming_leaving_home,numeric setting label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_puddle_lights_leaving_home_duration_passenger_side,Puddle lights on with leaving home lights duration passenger side,0x7f140e5f,0x00B3F413,True,lighting_coming_leaving_home,numeric setting label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_puddle_lights_passenger_side,Puddle lights passenger side,0x7f140e60,0x008EECC6,True,lighting_general,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_puddle_lights_while_driver_mirror_folding,Puddle lights while driver-side mirror is folding,0x7f140e61,0x008359A0,True,lighting_general,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_puddle_lights_while_pass_mirror_folding,Puddle lights while passenger-side mirror is folding,0x7f140e62,0x009EEC63,True,lighting_general,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_puddle_tail,"Puddles, headlights and taillights",0x7f140e63,0x0078E9E0,True,lighting_drl_adl,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_pulsating_start_stop_button_step_1,Pulsating start/stop button light (step 1 of 2),0x7f140e64,0x00A5B944,True,lighting_general,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_pulsating_start_stop_button_step_2,Pulsating start/stop button light (step 2 of 2),0x7f140e65,0x00769768,True,lighting_general,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_quiet,Quiet,0x7f140e66,0x00C749BA,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_r_crn,Rear corner,0x7f140e67,0x00B4D2C5,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_radio_aux_input,Radio AUX input,0x7f140e68,0x00C37E3A,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_radio_configuration,Radio configuration,0x7f140e69,0x0083579F,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_radio_configuration_region,Radio configuration region,0x7f140e6a,0x0097D50D,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_radio_rds_af,Radio RDS / AF features,0x7f140e6b,0x00C5F484,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_radio_tp,Radio TP feature,0x7f140e6c,0x0085CB39,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_radio_without_ignition,Turn off radio after ignition is turned off,0x7f140e6d,0x00BE3AC6,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_radio_without_ignition_time,"""Radio's duration after ignition off configuration""",0x7f140e6e,0x009DF412,True,app_catalog,numeric setting label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rain_dim_auto_headlights,"""Dim auto headlights when it's raining""",0x7f140e6f,0x00833FF5,True,lighting_drl_adl,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rain_light_sensor,Rain/light sensor,0x7f140e70,0x00C22E4A,True,lighting_general,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rain_light_sensor_sensitivity,Rain/light sensor sensitivity,0x7f140e71,0x00721949,True,lighting_general,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rain_sensing,Rain sensing,0x7f140e72,0x009840FF,True,wipers,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rain_sensor_wipers,Automatic wipers (using rain sensor),0x7f140e73,0x0088C14D,True,wipers,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rcta,Rear Cross Traffic Alert (RCTA) system,0x7f140e74,0x006BFF52,True,driver_assistance,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rds_on_af_auto,RDS on / AF auto,0x7f140e75,0x00AA4BCC,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rds_on_af_manual,RDS on / AF manual,0x7f140e76,0x00C22E2D,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rds_on_af_off,RDS on / AF off,0x7f140e77,0x00AA4BB2,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_real_speed,Real speed,0x7f140e78,0x00A46A5F,True,app_catalog,numeric setting label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_rear,Rear,0x7f140e79,0x00820C5A,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
